date,open,high,low,close,volume,log_return,simple_return
2021-03-26,2672.909,2754.303,2672.909,2745.4,8065214991,0.03310592872732965,0.03366002773344423
2021-03-29,2747.856,2768.14,2716.947,2733.963,7902515829,-0.004174578909804438,-0.004165877467764201
2021-03-30,2728.49,2779.866,2722.234,2771.322,8098369688,0.013572257740745108,0.013664778930804866
2021-03-31,2770.332,2777.083,2731.221,2758.501,6845203931,-0.0046370464202203365,-0.004626311919004644
2021-04-01,2766.417,2819.415,2766.417,2815.413,6505166113,0.020421548616031515,0.02063149514899565
2021-04-02,2828.352,2871.11,2820.01,2852.229,6882803981,0.012991828996596233,0.013076589473729028
2021-04-06,2865.445,2871.867,2814.487,2831.598,7020712048,-0.007259577255573468,-0.0072332901741059
2021-04-07,2843.574,2843.574,2773.674,2807.201,7425732676,-0.008653315089547142,-0.008615982918479204
2021-04-08,2793.166,2838.937,2778.866,2826.99,7843943410,0.007024639872835081,0.007049370529577326
2021-04-09,2823.78,2829.955,2772.306,2783.327,6928841615,-0.015565566643521045,-0.01544504932808377
2021-04-12,2789.785,2813.487,2711.837,2719.953,7603862981,-0.02303237399611291,-0.02276915360645737
2021-04-13,2719.556,2785.14,2719.556,2742.852,7062620500,0.008383654229813686,0.00841889547356156
2021-04-14,2753.665,2809.165,2753.665,2804.409,6845242068,0.022194566611480226,0.022442698330059407
2021-04-15,2787.247,2793.666,2761.293,2790.644,6871798164,-0.0049204280179573345,-0.004908342542047306
2021-04-16,2801.739,2802.618,2744.682,2783.373,7957609600,-0.0026088919800786314,-0.002605491778958413
2021-04-19,2777.017,2899.729,2769.65,2898.729,9070631699,0.04060886346931358,0.04144467881236169
2021-04-20,2880.057,2922.034,2870.292,2896.108,9143020663,-0.0009045984136326624,-0.0009041893878315443
2021-04-21,2873.362,2920.718,2867.207,2916.975,7617940544,0.007179353753977047,0.00720518709937612
2021-04-22,2941.303,2950.228,2901.917,2939.395,7673935790,0.007656657461812877,0.007686044618140375
2021-04-23,2938.932,3009.273,2937.944,2994.488,8398319168,0.018569487505969207,0.018742972618514875
2021-04-26,3019.303,3057.124,2965.011,2969.405,9373227720,-0.008411669323354687,-0.008376390220965813
2021-04-27,2964.027,2986.034,2946.799,2986.034,8791010472,0.005584489478174248,0.00560011180691089
2021-04-28,2990.7,3052.039,2980.648,3050.585,8216691147,0.02138728998374262,0.021617637307545623
2021-04-29,3053.738,3068.595,3014.553,3051.417,8358582467,0.00027269738854762693,0.00027273457386045585
2021-04-30,3040.649,3110.156,3037.314,3091.395,8108127599,0.013016372449936142,0.013101454176862815
2021-05-06,3059.584,3059.584,2961.994,3014.812,7421619065,-0.0250849720017996,-0.02477295848637917
2021-05-07,3021.867,3026.849,2910.411,2910.411,8148062307,-0.03524316501901392,-0.034629356656401766
2021-05-10,2920.42,2960.327,2901.08,2921.721,8016130726,0.003878517899776668,0.0038860490837890893
2021-05-11,2898.801,2932.477,2864.046,2921.343,8106036551,-0.0001293841725944489,-0.00012937580282312844
2021-05-12,2913.064,2965.212,2887.212,2960.355,8256231926,0.013265751526119196,0.01335413198655555
2021-05-13,2922.731,2967.616,2912.515,2943.617,9338211691,-0.005670096282250903,-0.005654051625565093
2021-05-14,2954.172,3039.726,2942.98,3033.806,10555158338,0.030178839596361584,0.030638836506243772
2021-05-17,3049.019,3130.205,3049.019,3112.741,10272223189,0.025685751620981634,0.0260184731653903
2021-05-18,3108.634,3128.94,3068.764,3090.123,8485862129,-0.007292792569508322,-0.007266264684405166
2021-05-19,3081.221,3128.601,3075.8,3114.724,8610766005,0.007929648839924752,0.007961171772126852
2021-05-20,3113.552,3158.455,3112.556,3143.616,8655452145,0.009233184920407922,0.009275942266473658
2021-05-21,3162.791,3171.899,3098.239,3113.259,8509349745,-0.009703642218386932,-0.009656713797104977
2021-05-24,3128.776,3140.945,3075.449,3139.686,8740319410,0.008452707435216311,0.008488532434982154
2021-05-25,3155.274,3232.739,3151.902,3227.355,9250645801,0.027540121395977835,0.027922855979865435
2021-05-26,3226.698,3228.766,3185.769,3196.848,9971248975,-0.009497591941418193,-0.00945263226388171
2021-05-27,3192.045,3238.454,3169.03,3226.108,10039436142,0.009111132759574758,0.00915276547399202
2021-05-28,3226.081,3285.284,3215.029,3232.291,10243174503,0.0019147166004991334,0.0019165508408274246
2021-05-31,3246.149,3309.749,3246.149,3309.069,10214857160,0.023475707208822527,0.0237534306162408
2021-06-01,3290.533,3307.474,3242.905,3300.159,10869216527,-0.0026962318133740837,-0.002692600244963095
2021-06-02,3309.181,3310.493,3228.851,3243.022,10501110601,-0.017465037985617826,-0.017313408232754846
2021-06-03,3241.158,3255.163,3201.232,3201.784,9911125979,-0.01279745668400345,-0.012715917437501112
2021-06-04,3194.39,3281.264,3183.667,3242.612,9953049289,0.012671023400674386,0.012751640960164679
2021-06-07,3240.954,3241.774,3197.91,3228.243,10185118685,-0.004441151476159533,-0.0044313041461636615
2021-06-08,3227.271,3275.783,3185.222,3208.572,11386212811,-0.0061120480354457385,-0.006093407466538192
2021-06-09,3203.147,3222.184,3183.057,3207.626,10623021002,-0.00029487868262734196,-0.00029483521018069947
2021-06-10,3213.444,3301.16,3213.444,3285.51,13312599973,0.023990791361184094,0.02428088561447006
2021-06-11,3305.531,3320.255,3266.357,3298.497,14232825969,0.00394501914813894,0.0039528109791173716
2021-06-15,3298.212,3306.436,3240.525,3262.188,13581557003,-0.011068774284199279,-0.011007740798309018
2021-06-16,3258.603,3258.691,3122.814,3125.701,14002507978,-0.042739557859459154,-0.04183909694965471
2021-06-17,3133.911,3197.543,3133.911,3188.593,13198688346,0.019921175635492006,0.020120926473773393
2021-06-18,3210.137,3260.73,3198.289,3239.227,13580722317,0.01575496742464111,0.015879731279595743
2021-06-21,3235.692,3288.736,3205.364,3270.577,14097065852,0.009631700850093239,0.009678234961612908
2021-06-22,3273.631,3291.176,3220.417,3281.992,15203410795,0.0034841331842194734,0.0034902098314761876
2021-06-23,3288.756,3341.962,3266.902,3318.946,14273694569,0.01119670751780788,0.011259625251980987
2021-06-24,3326.334,3328.562,3260.031,3279.159,13289248415,-0.012060275564346412,-0.011987841923309372
2021-06-25,3288.269,3355.885,3286.271,3347.699,12742040642,0.020686257084731707,0.020901700710456605
2021-06-28,3356.219,3422.726,3345.208,3412.863,11935863686,0.01927828431514378,0.019465310351975962
2021-06-29,3438.885,3445.872,3392.632,3406.238,12218346161,-0.001943071992746681,-0.0019411854504560733
2021-06-30,3418.812,3484.193,3389.96,3477.178,11964622365,0.020612588785612118,0.020826495388754473
2021-07-01,3486.778,3500.739,3431.771,3455.359,13319951689,-0.006294686070800637,-0.006274916038235601
2021-07-02,3429.606,3429.606,3329.824,3333.897,11997764427,-0.03578446917210165,-0.03515177438871042
2021-07-05,3332.49,3387.099,3318.337,3352.117,12897392541,0.005450196515152328,0.005465075855672907
2021-07-06,3359.263,3367.754,3240.869,3291.988,13845968853,-0.018100448937600433,-0.01793761971912089
2021-07-07,3278.126,3419.695,3261.317,3409.589,12943174629,0.03510011856442752,0.03572339874871955
2021-07-08,3435.311,3469.596,3418.699,3432.957,15375282409,0.00683023273707839,0.006853611974932949
2021-07-09,3413.018,3428.297,3334.272,3409.309,13778111200,-0.006912357444077699,-0.00688852205256274
2021-07-12,3453.01,3554.073,3426.013,3534.763,16060604848,0.03613662178863386,0.03679748594216581
2021-07-13,3518.527,3560.884,3478.274,3514.977,16407783722,-0.005613271398026143,-0.005597546426733602
2021-07-14,3491.42,3539.552,3464.917,3488.627,15637436078,-0.007524732789429223,-0.007496492864675908
2021-07-15,3476.114,3537.391,3453.353,3537.391,13824338847,0.013881200707485775,0.013977991914870813
2021-07-16,3525.271,3525.271,3428.976,3432.647,13095190484,-0.030057766102178363,-0.029610523688221146
2021-07-19,3438.198,3482.087,3420.401,3449.526,13562654889,0.004905146628262358,0.0049171965541461304
2021-07-20,3431.001,3491.052,3418.765,3463.791,12728001626,0.0041268237071179215,0.004135350769931989
2021-07-21,3480.702,3568.698,3473.145,3560.045,16030329151,0.027409531226499695,0.02778862812450278
2021-07-22,3572.435,3576.119,3512.718,3544.436,17259770839,-0.00439413522688703,-0.004384495139808653
2021-07-23,3539.423,3542.276,3461.616,3469.873,17415624959,-0.021261056141240076,-0.021036633190724907
2021-07-26,3450.903,3464.741,3292.202,3371.228,16348854512,-0.028840924184224903,-0.028428994375298444
2021-07-27,3384.456,3423.454,3232.839,3232.839,16864314246,-0.0419163711261934,-0.04105002687448023
2021-07-28,3204.314,3306.503,3157.994,3284.92,15231102149,0.015981599964845827,0.016109988774572592
2021-07-29,3375.326,3467.896,3338.132,3459.721,15664408358,0.05184565146045017,0.05321316805279874
2021-07-30,3454.026,3479.376,3402.326,3440.182,17173312766,-0.005663573017711698,-0.005647565222744899
2021-08-02,3448.257,3500.334,3399.642,3493.359,17226386501,0.015339360563512372,0.015457612417017597
2021-08-03,3490.857,3517.095,3447.141,3477.229,18725777723,-0.004628025294332261,-0.004617332487156345
2021-08-04,3463.729,3564.274,3445.054,3563.127,16512410468,0.024402817876879368,0.024703003454762396
2021-08-05,3547.836,3569.838,3507.033,3532.5,17478716410,-0.008632694532041185,-0.00859553981657124
2021-08-06,3539.967,3548.341,3469.119,3490.902,15906903420,-0.011845680033296446,-0.0117757961783439
2021-08-09,3455.703,3466.88,3412.863,3456.747,14372071360,-0.009832182124251077,-0.009784004248758693
2021-08-10,3453.845,3470.972,3422.377,3468.67,15916487759,0.003443261764591199,0.0034491966001561902
2021-08-11,3457.789,3471.937,3422.864,3437.058,17052441934,-0.009155362276430878,-0.00911357955642944
2021-08-12,3413.521,3439.413,3379.421,3386.432,17188978878,-0.014839013164269943,-0.014729457576799776
2021-08-13,3360.517,3432.818,3328.7,3345.126,16610767348,-0.01227249871068814,-0.012197498724320965
2021-08-16,3330.825,3346.801,3288.045,3301.391,15728922247,-0.013160466220805134,-0.013074245932739204
2021-08-17,3311.952,3326.082,3211.245,3224.153,16965583381,-0.023673614717358404,-0.023395592948548094
2021-08-18,3238.261,3269.216,3219.054,3248.373,14935574135,0.007483975513276064,0.007512050451700114
2021-08-19,3259.094,3304.431,3231.361,3278.357,14698830187,0.009188126654947837,0.00923046706766728
2021-08-20,3256.492,3265.631,3162.756,3192.9,14149442452,-0.02641278752928855,-0.026067020766804783
2021-08-23,3218.968,3296.364,3202.806,3293.77,16231037614,0.031103210662390524,0.03159196968273359
2021-08-24,3301.865,3351.927,3269.864,3330.58,16465103156,0.011113657604603588,0.011175643715256367
2021-08-25,3330.809,3348.889,3295.464,3348.662,14765204487,0.005414400069318148,0.00542908442373391
2021-08-26,3361.907,3368.655,3262.682,3264.45,15120685668,-0.02546956782323484,-0.025147954615903356
2021-08-27,3259.154,3296.684,3243.18,3257.072,14806544028,-0.002262662963561368,-0.0022601050712982573
2021-08-30,3275.975,3316.635,3249.865,3271.802,15472036434,0.004512271179567762,0.004522466804540937
2021-08-31,3273.813,3273.813,3181.353,3214.117,14815376960,-0.017788233573472922,-0.017630956885532734
2021-09-01,3214.166,3222.467,3128.269,3186.85,15723817525,-0.008519701767495391,-0.008483511956783207
2021-09-02,3181.258,3200.036,3133.761,3138.803,14271190559,-0.015191451071084217,-0.015076643080157548
2021-09-03,3150.304,3165.211,3088.775,3102.145,16100818918,-0.011747709352018632,-0.011678974437070444
2021-09-06,3106.257,3231.568,3085.155,3228.088,14418760730,0.03979620380033744,0.040598682524511265
2021-09-07,3222.428,3256.526,3203.683,3251.487,14650161243,0.0072224186660569956,0.007248563236194272
2021-09-08,3259.534,3282.454,3215.475,3219.947,17177404470,-0.009747530370852076,-0.009700177180471559
2021-09-09,3224.451,3244.075,3174.029,3221.941,16375660455,0.0006190731859003762,0.0006192648512537424
2021-09-10,3207.864,3241.87,3189.971,3232.01,15242166237,0.003120261734041563,0.0031251348178009675
2021-09-13,3231.395,3260.329,3183.442,3194.275,15353468449,-0.011744089691443804,-0.011675397043944824
2021-09-14,3199.411,3275.94,3197.896,3236.547,15896072745,0.013146875735996488,0.013233675873241868
2021-09-15,3233.154,3234.125,3185.648,3200.399,14290572925,-0.011231531225179836,-0.011168693054666057
2021-09-16,3199.459,3199.459,3127.786,3128.845,15219880540,-0.022611562666234875,-0.022357837257167
2021-09-17,3124.316,3201.447,3122.323,3193.261,13455860589,0.020378724834513307,0.020587788784679484
2021-09-22,3144.455,3199.765,3141.235,3164.328,11227950138,-0.00910194092342742,-0.00906064364923509
2021-09-23,3197.261,3210.641,3160.583,3182.467,14023660627,0.005715971411373033,0.00573233874617296
2021-09-24,3176.868,3250.139,3169.504,3207.817,13148217918,0.007933961300301107,0.00796551857411254
2021-09-27,3228.068,3280.301,3211.613,3231.583,13956685068,0.0073814665681641856,0.007408776747551471
2021-09-28,3219.381,3272.94,3202.619,3211.454,9893354389,-0.006248315969235918,-0.006228835836801894
2021-09-29,3181.979,3209.692,3165.487,3175.152,10674070345,-0.011368288873816468,-0.011303914052637865
2021-09-30,3188.392,3257.668,3180.914,3244.646,9269979002,0.021650748081638582,0.021886826205485654
2021-10-08,3259.46,3285.73,3224.06,3243.204,10704122573,-0.00044452323150068196,-0.0004444244456868196
2021-10-11,3242.184,3257.364,3190.665,3196.189,10258226155,-0.014602567488552154,-0.014496467073918384
2021-10-12,3194.012,3196.706,3106.472,3138.263,10618414572,-0.01828970043239231,-0.01812345890684186
2021-10-13,3141.424,3211.341,3140.016,3210.159,9207802708,0.02265100648182994,0.022909488465434613
2021-10-14,3216.86,3238.155,3204.923,3215.736,9112492113,0.001735789769448104,0.0017372971245348534
2021-10-15,3198.893,3284.653,3187.404,3276.321,10019086202,0.018664888143607783,0.018840165983774693
2021-10-18,3287.039,3287.039,3231.045,3276.484,9523773298,4.974968735815821e-05,4.9750924894009785e-05
2021-10-19,3293.801,3310.021,3273.545,3297.293,9752432343,0.00633093258357853,0.006351015295664508
2021-10-20,3304.551,3320.332,3276.825,3285.122,10131304476,-0.0036980390541661023,-0.003691209728707845
2021-10-21,3286.27,3304.005,3256.853,3279.487,9995558644,-0.001716782030436903,-0.0017153092031284567
2021-10-22,3290.541,3309.561,3268.937,3284.911,10224857955,0.001652550998393565,0.0016539172132714608
2021-10-25,3303.22,3342.221,3302.485,3338.624,10440954107,0.016219187331973473,0.016351432352352813
2021-10-26,3370.785,3370.785,3322.193,3327.537,11542105167,-0.00332635537089665,-0.0033208291799255996
2021-10-27,3321.64,3324.347,3283.726,3308.962,11632689969,-0.005597845642800081,-0.005582206899577669
2021-10-28,3301.906,3335.928,3266.312,3278.359,10691675531,-0.009291552717801466,-0.0092485196263965
2021-10-29,3275.831,3358.349,3253.043,3350.665,11483278006,0.021815841275902415,0.022055546692720363
2021-11-01,3341.472,3374.536,3302.959,3331.915,11889288285,-0.005611619824538394,-0.005595904096649451
2021-11-02,3329.414,3373.179,3307.504,3339.597,12692952636,0.0023029272510051157,0.002305581024726111
2021-11-03,3334.414,3363.753,3301.437,3327.085,10734499300,-0.0037535957739169845,-0.003746559839405861
2021-11-04,3351.298,3380.209,3344.761,3362.249,12031584128,0.010513550049383369,0.010569011612267198
2021-11-05,3354.379,3383.296,3347.158,3352.754,14607164494,-0.002827997642913971,-0.00282400262443383
2021-11-08,3353.889,3393.387,3341.602,3380.292,14214073644,0.008179998637343644,0.008213546236914393
2021-11-09,3400.973,3409.942,3377.513,3409.942,13516319599,0.0087331860570945,0.008771431580467004
2021-11-10,3388.054,3403.31,3338.46,3399.663,14643832685,-0.003018973290540572,-0.0030144207731392925
2021-11-11,3396.654,3443.961,3393.984,3433.241,16004996133,0.009828403939389219,0.009876861324195962
2021-11-12,3436.262,3446.036,3409.479,3430.141,15936678618,-0.0009033447973045838,-0.0009029369042254931
2021-11-15,3435.623,3435.68,3387.531,3401.874,16328615182,-0.008274911953918718,-0.00824076911124072
2021-11-16,3400.34,3423.519,3389.546,3393.715,16343814823,-0.0024012646793227788,-0.002398383949552385
2021-11-17,3413.431,3425.57,3400.771,3421.329,15003957307,0.008103880510258676,0.00813680583077847
2021-11-18,3416.643,3416.643,3374.011,3383.906,15880789662,-0.01099840850129219,-0.010938147135221454
2021-11-19,3385.834,3419.746,3378.377,3418.96,14365104641,0.010305747681048416,0.010359034795883737
2021-11-22,3434.575,3505.727,3430.592,3505.727,15151270561,0.02506150569130483,0.02537818517911883
2021-11-23,3501.218,3508.898,3482.688,3492.769,15553946979,-0.003703085579410015,-0.003696237613482145
2021-11-24,3488.381,3501.579,3469.364,3478.662,16010345725,-0.0040470942780164165,-0.0040389158286734395
2021-11-25,3477.596,3490.621,3462.125,3474.451,15986110190,-0.001211256171112396,-0.0012105228964468528
2021-11-26,3470.211,3501.341,3461.194,3468.865,15445064908,-0.001609029807996265,-0.0016077360135458019
2021-11-29,3455.608,3522.504,3455.608,3503.409,14761815638,0.00990904334893905,0.00995830048156976
2021-11-30,3520.294,3520.294,3472.583,3495.593,16087067101,-0.002233462213348858,-0.002230969892467627
2021-12-01,3492.435,3501.334,3459.514,3473.366,15930870261,-0.0063788796485102495,-0.006358577786372721
2021-12-02,3464.921,3487.935,3456.312,3466.914,16252885183,-0.0018592915152382261,-0.0018575641035236679
2021-12-03,3467.413,3482.46,3446.954,3478.666,13410885295,0.0033840258739967766,0.0033897581537931654
2021-12-06,3460.961,3479.862,3403.159,3405.935,13956561089,-0.021129388873115218,-0.020907727272466037
2021-12-07,3429.765,3429.84,3338.004,3368.784,13041442182,-0.010967649700312165,-0.01090772431065179
2021-12-08,3388.318,3428.228,3378.281,3424.704,11722301702,0.016463196233193145,0.016599461408033367
2021-12-09,3422.379,3463.652,3400.381,3459.319,13298574103,0.010056704266816041,0.01010744286221521
2021-12-10,3431.289,3485.08,3429.572,3466.797,13122351881,0.0021593640377179923,0.0021616971432816268
2021-12-13,3473.389,3508.192,3457.544,3496.962,14323965486,0.00866347863889061,0.008701115179227337
2021-12-14,3491.823,3507.271,3486.913,3495.06,15677935411,-0.0005440486448460291,-0.0005439006772164356
2021-12-15,3492.581,3520.466,3462.506,3464.758,15925601843,-0.008707753987380329,-0.008669951302695877
2021-12-16,3479.184,3491.183,3467.734,3490.449,15345043998,0.007387592301329349,0.0074149478838061444
2021-12-17,3480.513,3486.236,3427.016,3434.339,16478182782,-0.016205904936025917,-0.01607529575707889
2021-12-20,3420.862,3434.091,3327.79,3332.606,14990013005,-0.030069895781460687,-0.02962229412996209
2021-12-21,3328.895,3354.925,3306.962,3350.429,13827556926,0.005333816822671977,0.005348066948207997
2021-12-22,3360.283,3379.08,3354.382,3368.699,15318596332,0.005438219074481054,0.005453033029501508
2021-12-23,3379.808,3389.854,3358.916,3373.703,13725577683,0.001484337753446141,0.0014854399279959907
2021-12-24,3381.545,3384.293,3280.937,3297.106,14855119608,-0.022965840154878236,-0.022704132521445985
2021-12-27,3296.408,3315.753,3273.815,3293.811,12881064471,-0.0009998609524313196,-0.000999361258024467
2021-12-28,3300.311,3331.316,3280.067,3328.559,13360160944,0.010494224543649011,0.01054948204374817
2021-12-29,3326.076,3326.212,3281.897,3281.897,12930180200,-0.014117868731222671,-0.01401867895386566
2021-12-30,3285.769,3339.654,3280.308,3322.795,14997205763,0.012384687354053625,0.012461695172030218
2021-12-31,3342.187,3353.567,3315.073,3322.673,14467687781,-3.6716751932175384e-05,-3.671607788036102e-05
2022-01-04,3348.128,3349.455,3238.245,3250.159,17766437269,-0.022065661252815616,-0.021823995319431022
2022-01-05,3242.435,3245.758,3145.047,3161.507,17765998746,-0.027655105568936023,-0.027276204025710737
2022-01-06,3133.046,3150.113,3093.039,3127.48,15651290472,-0.010821244198549351,-0.010762905158837266
2022-01-07,3137.075,3147.227,3093.207,3096.881,16123439606,-0.00983209248311745,-0.00978391548467139
2022-01-10,3082.781,3115.469,3051.531,3095.689,13156026011,-0.00038497748583310454,-0.0003849033915090949
2022-01-11,3094.703,3103.827,3050.586,3056.153,13609472266,-0.01285356298937046,-0.012771308745807453
2022-01-12,3091.669,3139.38,3088.781,3136.685,13451922556,0.02600957426193773,0.026350774977561775
2022-01-13,3145.02,3145.02,3083.141,3083.141,14381913130,-0.017217627225772247,-0.01707025091776826
2022-01-14,3059.143,3128.251,3057.939,3119.408,15850181937,0.011694357695821722,0.011763004027386392
2022-01-17,3124.628,3176.242,3113.977,3170.408,17911559362,0.016217046003752955,0.016349256012679225
2022-01-18,3168.786,3177.822,3136.251,3144.333,19372870404,-0.008258501243020078,-0.008224493503675157
2022-01-19,3139.23,3141.281,3052.645,3075.977,16248574913,-0.021979210616517975,-0.021739427726007454
2022-01-20,3072.388,3102.306,3056.959,3065.994,17096927157,-0.0032507508717252165,-0.003245472901780344
2022-01-21,3052.977,3069.881,3020.3,3034.679,13864294294,-0.01026617064531088,-0.010213653386144883
2022-01-24,3011.628,3071.058,3010.204,3056.434,11634186988,0.007143224072571286,0.007168797754227185
2022-01-25,3035.824,3055.876,2974.955,2974.955,13795548573,-0.02701996409503149,-0.026658190558016437
2022-01-26,2993.157,3008.383,2952.908,3004.412,10477623703,0.00985296213089537,0.009901662378086318
2022-01-27,2993.995,3001.549,2904.715,2906.763,11644355743,-0.03304178405824576,-0.032501867253891925
2022-01-28,2945.718,2962.769,2882.674,2908.945,10543139715,0.0007503815880660625,0.0007506631947635789
2022-02-07,2972.194,2987.498,2905.249,2917.864,10409457181,0.0030613692557022176,0.0030660600320735476
2022-02-08,2913.319,2913.319,2782.277,2846.482,10719248576,-0.024767995915428997,-0.024463785837859464
2022-02-09,2844.838,2887.731,2818.393,2883.597,12707317523,0.012954627347774306,0.013038902055238832
2022-02-10,2891.3,2891.3,2796.901,2826.517,11586408322,-0.01999326156084269,-0.01979472166186902
2022-02-11,2800.749,2811.777,2742.514,2746.383,12354463686,-0.02876043839985787,-0.028350793573857835
2022-02-14,2723.51,2776.233,2710.884,2732.01,10313785349,-0.005247171196883116,-0.005233428840769716
2022-02-15,2744.385,2817.807,2739.42,2816.444,10115495128,0.03043749429770859,0.03090545056570071
2022-02-16,2829.652,2841.326,2808.265,2818.397,10567743449,0.0006931872889417434,0.000693427598773555
2022-02-17,2813.48,2861.967,2804.887,2839.825,12513694132,0.007574146945628968,0.007602903352508461
2022-02-18,2819.548,2829.825,2803.237,2826.813,10750365670,-0.004592501892567213,-0.004581972480698582
